ID,heure,temperature,hygrometrie,masse,position
14416,2025/08/23 16:00:00,34.72,26.26,25.05,"-64.193889,18.215104"
14417,2025/08/23 17:00:00,0.41,79.05,18.79,"75.520482,-126.655277"
14418,2025/08/23 18:00:00,11.52,99.32,41.51,"-20.54005,-85.555895"
14419,2025/08/23 19:00:00,20.83,92.21,88.75,"4.314546,-156.024331"
14420,2025/08/23 20:00:00,13.72,39.78,48.54,"83.559852,57.352467"
14421,2025/08/23 21:00:00,24.47,51.68,79.66,"18.611858,119.516689"
14422,2025/08/23 22:00:00,33.15,35.99,50.67,"7.378013,158.944791"
14423,2025/08/23 23:00:00,37.65,11.12,83.1,"-42.97207,58.877882"
14424,2025/08/24 00:00:00,25.68,28.0,89.23,"79.234019,-3.911455"
14425,2025/08/24 01:00:00,47.22,20.65,7.33,"-19.316899,-118.127684"
14426,2025/08/24 02:00:00,24.59,61.42,29.07,"-3.25059,-115.212065"
14427,2025/08/24 03:00:00,43.68,50.01,41.65,"-89.801035,-169.654198"
14428,2025/08/24 04:00:00,16.29,32.71,53.5,"81.457621,60.026285"
14429,2025/08/24 05:00:00,0.14,35.95,18.38,"-47.379934,-77.169143"
14430,2025/08/24 06:00:00,21.82,27.05,92.99,"12.86493,102.004146"
14431,2025/08/24 07:00:00,0.38,70.03,6.7,"-3.682065,-39.10606"
14432,2025/08/24 08:00:00,16.22,81.27,67.78,"36.857062,-37.213506"
14433,2025/08/24 09:00:00,1.85,89.12,46.19,"-13.073443,-16.923526"
14434,2025/08/24 10:00:00,20.71,4.95,41.06,"-19.307389,119.586793"
14435,2025/08/24 11:00:00,32.41,57.51,5.89,"5.308578,10.470349"
14436,2025/08/24 12:00:00,2.5,10.44,96.58,"-82.032615,-84.018819"
14437,2025/08/24 13:00:00,20.75,22.04,54.41,"-70.376512,-166.911314"
14438,2025/08/24 14:00:00,34.96,83.02,85.29,"12.447761,-168.064654"
14439,2025/08/24 15:00:00,14.8,29.88,0.84,"-54.632473,94.52009"
14440,2025/08/24 16:00:00,47.04,2.91,80.95,"71.783168,138.61722"
14441,2025/08/24 17:00:00,23.03,62.5,42.0,"76.24412,-143.704336"
14442,2025/08/24 18:00:00,9.5,36.49,14.97,"-39.560678,-29.407153"
14443,2025/08/24 19:00:00,21.06,28.15,83.76,"83.091884,-158.815805"
14444,2025/08/24 20:00:00,32.61,9.55,87.23,"-56.960032,0.909531"
14445,2025/08/24 21:00:00,12.04,93.44,4.81,"-14.193674,20.617819"
14446,2025/08/24 22:00:00,29.59,66.11,87.86,"-32.558633,22.727973"
14447,2025/08/24 23:00:00,33.47,5.93,68.73,"55.322692,-11.326371"
14448,2025/08/25 00:00:00,19.36,79.9,26.78,"-46.837851,-58.776661"
14449,2025/08/25 01:00:00,11.41,28.0,5.23,"39.647507,-107.004541"
14450,2025/08/25 02:00:00,47.46,33.58,42.91,"-74.338732,-62.322697"
14451,2025/08/25 03:00:00,48.56,62.62,90.51,"-13.736911,150.802515"
14452,2025/08/25 04:00:00,28.28,97.01,23.79,"-84.216075,-92.526438"
14453,2025/08/25 05:00:00,7.86,19.41,12.69,"-73.146198,72.622571"
14454,2025/08/25 06:00:00,14.3,79.94,21.52,"24.330363,131.601516"
14455,2025/08/25 07:00:00,1.1,22.06,71.12,"-68.67021,-93.904516"
14456,2025/08/25 08:00:00,43.31,62.74,58.92,"20.820682,-6.709666"
14457,2025/08/25 09:00:00,6.02,42.42,52.71,"46.746096,-70.433761"
14458,2025/08/25 10:00:00,22.66,80.26,6.54,"64.935007,-100.44203"
14459,2025/08/25 11:00:00,35.85,89.9,51.61,"-23.268318,150.029021"
14460,2025/08/25 12:00:00,39.41,23.68,72.03,"-20.645678,86.255947"
14461,2025/08/25 13:00:00,37.68,45.55,57.24,"40.203243,-155.107473"
14462,2025/08/25 14:00:00,38.52,81.94,97.01,"-83.298212,-7.34542"
14463,2025/08/25 15:00:00,31.44,16.93,59.18,"54.075675,38.491008"
14464,2025/08/25 16:00:00,23.28,93.14,19.05,"-38.931097,112.619466"
14465,2025/08/25 17:00:00,27.79,71.38,82.08,"-79.540473,90.810353"
14466,2025/08/25 18:00:00,44.92,45.73,88.39,"-6.343342,37.069555"
14467,2025/08/25 19:00:00,45.82,62.74,46.99,"-52.965533,-56.403761"
14468,2025/08/25 20:00:00,8.37,39.05,23.7,"11.349329,-30.035978"
14469,2025/08/25 21:00:00,29.29,31.35,18.48,"83.152026,38.652907"
14470,2025/08/25 22:00:00,48.28,39.54,28.39,"-87.19889,-77.618894"
14471,2025/08/25 23:00:00,38.26,55.78,40.13,"-71.134532,-173.244089"
14472,2025/08/26 00:00:00,6.61,94.87,61.75,"61.217546,158.318018"
14473,2025/08/26 01:00:00,23.87,69.6,80.46,"-60.580596,110.050135"
14474,2025/08/26 02:00:00,30.06,39.56,52.99,"-34.056222,-137.208937"
14475,2025/08/26 03:00:00,44.16,68.77,10.4,"48.643318,-171.882387"
14476,2025/08/26 04:00:00,26.9,57.8,8.81,"18.721606,131.385933"
14477,2025/08/26 05:00:00,42.83,6.36,63.72,"89.849674,143.813326"
14478,2025/08/26 06:00:00,34.67,90.94,17.02,"-70.819177,-140.482649"
14479,2025/08/26 07:00:00,2.04,44.74,20.21,"19.410291,-9.305519"
14480,2025/08/26 08:00:00,22.78,50.81,1.37,"87.107072,107.241568"
14481,2025/08/26 09:00:00,42.27,98.84,0.46,"1.589492,32.383462"
14482,2025/08/26 10:00:00,7.36,5.42,19.03,"-64.953159,-41.162388"
14483,2025/08/26 11:00:00,35.49,73.56,67.45,"49.600321,-177.665346"
14484,2025/08/26 12:00:00,21.69,6.38,31.78,"41.008626,-5.348791"
14485,2025/08/26 13:00:00,0.88,21.48,5.73,"54.280562,-168.705144"
14486,2025/08/26 14:00:00,32.79,1.0,94.05,"-88.179128,40.649033"
14487,2025/08/26 15:00:00,26.64,9.29,95.37,"40.735028,-144.697172"
14488,2025/08/26 16:00:00,24.96,23.71,48.05,"-35.634994,-76.662004"
14489,2025/08/26 17:00:00,47.73,99.42,1.25,"-24.152504,-176.459212"
14490,2025/08/26 18:00:00,22.01,28.75,50.43,"15.504726,-43.760308"
14491,2025/08/26 19:00:00,25.0,28.49,12.25,"-43.564035,112.818689"
14492,2025/08/26 20:00:00,28.43,0.54,30.31,"54.175678,-139.521959"
14493,2025/08/26 21:00:00,26.28,84.35,30.3,"7.063574,167.329017"
14494,2025/08/26 22:00:00,20.98,41.67,45.37,"-61.011429,84.222168"
14495,2025/08/26 23:00:00,21.15,68.65,88.41,"-83.937287,4.827168"
14496,2025/08/27 00:00:00,46.7,16.01,99.15,"-40.024097,-175.14582"
14497,2025/08/27 01:00:00,12.49,48.91,17.17,"-12.6182,106.529774"
14498,2025/08/27 02:00:00,47.81,41.54,26.08,"33.009609,-26.011959"
14499,2025/08/27 03:00:00,35.46,81.62,44.32,"-44.599768,-124.260304"
14500,2025/08/27 04:00:00,22.18,41.11,75.3,"60.168164,157.559808"
14501,2025/08/27 05:00:00,5.26,34.03,76.42,"3.852996,-85.811822"
14502,2025/08/27 06:00:00,41.99,94.25,45.07,"80.87336,-96.872922"
14503,2025/08/27 07:00:00,8.81,46.96,19.28,"12.231434,71.711078"
14504,2025/08/27 08:00:00,3.34,28.07,47.35,"-56.140556,81.977516"
14505,2025/08/27 09:00:00,24.46,8.96,53.12,"15.193965,-159.507191"
14506,2025/08/27 10:00:00,11.52,86.99,40.97,"-23.851928,-133.022114"
14507,2025/08/27 11:00:00,26.55,10.88,60.29,"-55.859588,-90.084717"
14508,2025/08/27 12:00:00,14.45,11.55,12.08,"32.262383,-149.763749"
14509,2025/08/27 13:00:00,11.98,39.68,21.91,"-13.419256,34.928013"
14510,2025/08/27 14:00:00,33.94,8.01,41.08,"-26.533917,134.581044"
14511,2025/08/27 15:00:00,9.86,16.06,55.99,"74.450232,62.938938"
14512,2025/08/27 16:00:00,28.4,30.16,85.4,"-46.820854,15.983518"
14513,2025/08/27 17:00:00,14.14,57.74,7.62,"-0.285646,32.190131"
14514,2025/08/27 18:00:00,31.88,48.73,32.07,"22.46544,-38.271223"
14515,2025/08/27 19:00:00,35.33,28.88,21.8,"88.821368,-153.32035"
14516,2025/08/27 20:00:00,7.89,54.51,5.83,"-72.019255,162.672661"
14517,2025/08/27 21:00:00,2.94,26.79,66.61,"-42.161194,-83.647014"
14518,2025/08/27 22:00:00,20.93,7.49,52.98,"81.16884,-3.920223"
14519,2025/08/27 23:00:00,16.44,62.49,53.76,"-86.43081,-102.521225"
14520,2025/08/28 00:00:00,16.95,18.64,20.35,"3.873907,-38.481127"
14521,2025/08/28 01:00:00,13.8,43.33,0.14,"69.633917,-145.92008"
14522,2025/08/28 02:00:00,0.47,17.92,36.95,"68.095407,175.677522"
14523,2025/08/28 03:00:00,15.69,41.49,32.24,"-75.281343,5.956488"
14524,2025/08/28 04:00:00,12.61,78.8,25.12,"-14.000617,-80.146007"
14525,2025/08/28 05:00:00,22.82,33.87,92.54,"89.700716,127.279603"
14526,2025/08/28 06:00:00,19.29,91.49,32.23,"36.431263,-60.567224"
14527,2025/08/28 07:00:00,18.55,77.31,44.07,"-38.659505,-97.788998"
14528,2025/08/28 08:00:00,32.22,27.06,59.34,"5.494426,0.320345"
14529,2025/08/28 09:00:00,2.12,62.37,9.1,"75.020247,-62.48122"
14530,2025/08/28 10:00:00,21.33,45.67,22.46,"34.103092,-33.389108"
14531,2025/08/28 11:00:00,22.46,9.7,94.22,"46.91156,146.856599"
14532,2025/08/28 12:00:00,24.43,25.07,48.65,"69.796962,83.988705"
14533,2025/08/28 13:00:00,11.9,51.35,15.55,"86.487924,162.965712"
14534,2025/08/28 14:00:00,37.3,28.18,90.06,"-74.140847,-119.828852"
14535,2025/08/28 15:00:00,36.18,64.97,88.7,"80.388913,121.631127"
14536,2025/08/28 16:00:00,4.16,65.38,50.21,"-1.923674,45.674311"
14537,2025/08/28 17:00:00,0.49,36.23,39.43,"77.90919,30.768877"
14538,2025/08/28 18:00:00,17.94,70.51,84.37,"4.473933,97.090949"
14539,2025/08/28 19:00:00,2.06,93.34,17.22,"57.984308,22.684666"
14540,2025/08/28 20:00:00,48.0,54.38,48.54,"-70.403347,146.046835"
14541,2025/08/28 21:00:00,41.95,12.41,26.32,"-3.001229,45.005983"
14542,2025/08/28 22:00:00,7.52,4.82,37.28,"0.945677,-178.819427"
14543,2025/08/28 23:00:00,1.44,89.11,19.79,"56.679811,58.189781"
14544,2025/08/29 00:00:00,37.61,8.97,91.98,"-59.143121,14.396583"
14545,2025/08/29 01:00:00,47.89,69.42,62.15,"-3.409657,14.516089"
14546,2025/08/29 02:00:00,41.74,59.55,33.4,"68.414813,-71.544905"
14547,2025/08/29 03:00:00,31.39,56.82,79.12,"62.110061,82.201591"
14548,2025/08/29 04:00:00,35.31,34.2,53.11,"-7.115185,74.500611"
14549,2025/08/29 05:00:00,23.81,26.76,75.01,"-46.872356,-75.50247"
14550,2025/08/29 06:00:00,45.74,61.9,84.43,"-7.982832,-65.276953"
14551,2025/08/29 07:00:00,27.05,99.87,11.12,"-88.298238,-1.196057"
14552,2025/08/29 08:00:00,38.78,89.13,49.42,"-84.221186,-74.016976"
14553,2025/08/29 09:00:00,20.67,83.97,84.92,"43.76563,-125.934441"
14554,2025/08/29 10:00:00,18.06,22.43,71.16,"7.535879,113.944153"
14555,2025/08/29 11:00:00,6.5,69.74,15.98,"32.585166,24.632635"
14556,2025/08/29 12:00:00,42.65,27.43,4.52,"54.634445,167.766484"
14557,2025/08/29 13:00:00,37.33,41.06,37.77,"-68.84824,113.660285"
14558,2025/08/29 14:00:00,35.48,26.8,80.79,"-37.032353,-170.641223"
14559,2025/08/29 15:00:00,27.92,51.3,64.04,"16.501307,56.178434"
14560,2025/08/29 16:00:00,28.33,91.25,63.13,"21.762101,-67.528124"
14561,2025/08/29 17:00:00,40.05,13.96,50.72,"21.146968,-68.991705"
14562,2025/08/29 18:00:00,10.69,79.78,34.39,"27.888328,69.923323"
14563,2025/08/29 19:00:00,42.89,84.47,98.93,"20.637467,-32.837123"
14564,2025/08/29 20:00:00,20.71,38.04,6.47,"-29.198343,178.825429"
14565,2025/08/29 21:00:00,29.91,81.19,52.63,"18.567168,-92.993129"
14566,2025/08/29 22:00:00,2.91,59.45,57.0,"39.683222,-47.576388"
14567,2025/08/29 23:00:00,5.77,25.54,57.32,"35.206967,-178.005516"
14568,2025/08/30 00:00:00,11.38,14.7,84.92,"3.933199,-173.443403"
14569,2025/08/30 01:00:00,25.87,29.73,17.06,"-87.641677,-16.761249"
14570,2025/08/30 02:00:00,45.43,91.18,98.45,"19.716646,139.927063"
14571,2025/08/30 03:00:00,32.76,76.26,69.78,"-55.236525,-10.040894"
14572,2025/08/30 04:00:00,3.4,36.66,96.81,"-2.156952,117.195871"
14573,2025/08/30 05:00:00,15.09,86.83,49.37,"22.840711,11.726527"
14574,2025/08/30 06:00:00,41.13,52.21,12.09,"-15.850559,161.058107"
14575,2025/08/30 07:00:00,7.46,10.02,60.09,"73.9395,85.82473"
14576,2025/08/30 08:00:00,32.96,33.66,99.3,"-26.301217,43.181808"
14577,2025/08/30 09:00:00,0.32,29.07,28.11,"21.961843,16.440143"
14578,2025/08/30 10:00:00,34.66,40.1,19.68,"-47.105106,-126.153335"
14579,2025/08/30 11:00:00,48.53,88.21,77.31,"10.561574,129.317807"
14580,2025/08/30 12:00:00,47.97,40.16,37.59,"57.531898,-156.744931"
14581,2025/08/30 13:00:00,39.75,40.12,15.41,"6.873895,-170.892089"
14582,2025/08/30 14:00:00,43.84,25.09,27.08,"-31.238382,-122.42393"
14583,2025/08/30 15:00:00,48.06,41.16,72.58,"-60.974462,-31.508936"
14584,2025/08/30 16:00:00,35.1,45.42,95.23,"-14.527792,-157.823682"
14585,2025/08/30 17:00:00,47.63,37.26,25.7,"13.822729,131.478035"
14586,2025/08/30 18:00:00,15.52,51.67,21.35,"-22.173906,95.124822"
14587,2025/08/30 19:00:00,22.07,41.44,58.34,"-21.661845,17.203661"
14588,2025/08/30 20:00:00,48.02,85.7,6.13,"29.884185,-177.767961"
14589,2025/08/30 21:00:00,24.6,54.76,38.22,"-52.057287,38.364197"
14590,2025/08/30 22:00:00,40.38,10.92,28.2,"-13.106863,140.186549"
14591,2025/08/30 23:00:00,37.49,29.84,91.77,"-0.153827,178.568884"
14592,2025/08/31 00:00:00,23.81,63.62,58.13,"66.079217,126.489369"
14593,2025/08/31 01:00:00,3.94,12.56,83.1,"-56.276422,-144.296931"
14594,2025/08/31 02:00:00,41.49,61.96,45.01,"15.643278,-55.295538"
14595,2025/08/31 03:00:00,41.32,17.79,77.01,"-7.174917,125.414144"
14596,2025/08/31 04:00:00,39.85,86.82,71.32,"-7.610026,-84.231453"
14597,2025/08/31 05:00:00,20.77,96.12,59.69,"2.01859,-174.514503"
14598,2025/08/31 06:00:00,13.75,17.11,17.47,"-59.403008,172.440913"
14599,2025/08/31 07:00:00,20.34,54.65,14.13,"6.852556,79.496191"
14600,2025/08/31 08:00:00,44.56,67.75,60.0,"-89.871029,106.070183"
14601,2025/08/31 09:00:00,15.83,45.38,80.82,"-27.677888,-129.011122"
14602,2025/08/31 10:00:00,30.38,35.27,35.8,"-59.026396,139.255683"
14603,2025/08/31 11:00:00,9.16,86.4,70.91,"-52.064025,-172.335006"
14604,2025/08/31 12:00:00,34.19,25.49,22.61,"-37.990585,-161.172717"
14605,2025/08/31 13:00:00,40.93,0.02,89.32,"-27.717011,-92.717229"
14606,2025/08/31 14:00:00,46.69,79.58,74.18,"-42.603189,-36.952759"
14607,2025/08/31 15:00:00,21.75,93.38,24.13,"56.396938,111.612976"
14608,2025/08/31 16:00:00,10.88,54.16,2.45,"77.983265,-117.879892"
14609,2025/08/31 17:00:00,9.07,77.45,22.36,"55.479336,153.005753"
14610,2025/08/31 18:00:00,39.7,39.64,61.73,"70.128446,169.285552"
14611,2025/08/31 19:00:00,21.16,81.03,30.78,"10.046613,125.974547"
14612,2025/08/31 20:00:00,6.98,93.4,51.02,"-79.673189,-170.800664"
14613,2025/08/31 21:00:00,1.2,76.73,49.46,"26.539861,-66.01644"
14614,2025/08/31 22:00:00,33.09,90.4,85.89,"6.341287,105.152837"
14615,2025/08/31 23:00:00,25.65,86.58,26.99,"-27.441864,147.845266"
14616,2025/09/01 00:00:00,30.97,92.52,44.77,"27.941955,-65.208069"
14617,2025/09/01 01:00:00,7.56,60.38,75.75,"41.541545,175.634793"
14618,2025/09/01 02:00:00,43.26,37.07,13.78,"68.579481,125.449424"
14619,2025/09/01 03:00:00,3.02,46.42,46.05,"26.611161,-143.081188"
14620,2025/09/01 04:00:00,34.59,39.21,41.27,"21.777159,176.037817"
14621,2025/09/01 05:00:00,23.73,47.66,6.78,"-58.246797,-47.226558"
14622,2025/09/01 06:00:00,13.92,36.89,41.06,"15.415171,173.139845"
14623,2025/09/01 07:00:00,28.5,43.56,92.57,"70.828229,-73.560842"
14624,2025/09/01 08:00:00,28.4,43.96,59.93,"7.820462,-52.197297"
14625,2025/09/01 09:00:00,3.29,79.83,4.73,"42.81855,66.354701"
14626,2025/09/01 10:00:00,38.16,6.45,48.46,"7.063318,-105.61489"
14627,2025/09/01 11:00:00,21.63,1.52,98.71,"-32.220974,158.633071"
14628,2025/09/01 12:00:00,34.46,77.0,98.93,"25.786608,143.531717"
14629,2025/09/01 13:00:00,33.59,21.88,40.45,"53.977049,-74.010861"
14630,2025/09/01 14:00:00,43.86,48.5,56.46,"-18.335141,-97.418999"
14631,2025/09/01 15:00:00,25.31,43.21,95.34,"3.97486,4.474805"
14632,2025/09/01 16:00:00,3.51,19.7,6.32,"62.197494,32.624381"
14633,2025/09/01 17:00:00,23.16,44.12,49.77,"-84.126263,135.996284"
14634,2025/09/01 18:00:00,5.51,24.9,58.17,"-86.796938,147.214856"
14635,2025/09/01 19:00:00,30.54,5.98,65.73,"51.713425,36.64439"
14636,2025/09/01 20:00:00,4.88,2.79,35.95,"83.104423,14.601562"
14637,2025/09/01 21:00:00,4.05,7.21,68.61,"70.119261,115.93132"
14638,2025/09/01 22:00:00,5.49,39.4,15.31,"-32.192699,139.613145"
14639,2025/09/01 23:00:00,21.87,19.51,32.2,"-75.347708,-1.148522"
14640,2025/09/02 00:00:00,46.13,13.97,92.76,"6.549144,141.926261"
14641,2025/09/02 01:00:00,31.89,68.41,19.73,"9.168035,29.520568"
14642,2025/09/02 02:00:00,15.16,78.86,88.58,"-38.537747,-134.946431"
14643,2025/09/02 03:00:00,11.95,80.05,33.59,"-24.490703,84.509328"
14644,2025/09/02 04:00:00,15.84,66.82,22.57,"52.214214,73.2729"
14645,2025/09/02 05:00:00,28.7,72.42,68.94,"2.58608,133.124196"
14646,2025/09/02 06:00:00,4.57,74.25,10.78,"69.728789,-161.243501"
14647,2025/09/02 07:00:00,10.47,96.08,56.27,"-61.983784,163.55321"
14648,2025/09/02 08:00:00,14.46,89.22,38.75,"-32.347647,-173.2595"
14649,2025/09/02 09:00:00,5.81,35.29,76.55,"-39.565836,167.228426"
14650,2025/09/02 10:00:00,28.44,5.76,62.37,"55.325592,51.658682"
14651,2025/09/02 11:00:00,0.49,28.06,22.99,"-28.794098,106.036231"
14652,2025/09/02 12:00:00,37.23,6.83,3.08,"39.030047,-146.262505"
14653,2025/09/02 13:00:00,22.21,71.02,49.67,"-67.901972,-97.068364"
14654,2025/09/02 14:00:00,37.95,21.01,43.31,"59.747616,8.757693"
14655,2025/09/02 15:00:00,13.31,3.89,12.34,"-77.7796,-110.766636"
14656,2025/09/02 16:00:00,34.99,78.01,40.21,"67.250713,149.088616"
14657,2025/09/02 17:00:00,5.51,0.58,8.7,"-89.589155,84.433836"
14658,2025/09/02 18:00:00,28.52,40.46,27.39,"28.013724,125.922211"
14659,2025/09/02 19:00:00,44.71,52.56,18.05,"29.027949,22.398729"
14660,2025/09/02 20:00:00,39.04,9.91,83.54,"-78.705611,122.58464"
14661,2025/09/02 21:00:00,26.08,57.78,38.79,"20.284644,-171.405749"
14662,2025/09/02 22:00:00,49.97,46.51,45.3,"-3.016433,-129.59213"
14663,2025/09/02 23:00:00,23.0,17.21,46.76,"47.687982,68.122622"
14664,2025/09/03 00:00:00,33.48,87.35,36.94,"65.818276,163.201211"
14665,2025/09/03 01:00:00,41.97,10.74,30.16,"-28.966987,-22.808686"
14666,2025/09/03 02:00:00,23.1,46.15,59.92,"-75.027939,-119.293808"
14667,2025/09/03 03:00:00,15.53,35.21,1.78,"57.907625,23.553346"
14668,2025/09/03 04:00:00,9.16,21.25,3.58,"-25.545299,-74.612337"
14669,2025/09/03 05:00:00,29.35,50.97,76.15,"11.936616,171.908374"
14670,2025/09/03 06:00:00,5.68,44.29,69.95,"-28.268678,-10.777894"
14671,2025/09/03 07:00:00,14.0,30.02,54.31,"81.194369,19.053649"
14672,2025/09/03 08:00:00,29.49,41.4,12.58,"-70.395033,67.266557"
14673,2025/09/03 09:00:00,15.95,71.18,80.29,"68.635639,94.433183"
14674,2025/09/03 10:00:00,15.13,79.67,76.58,"65.178246,-170.802893"
14675,2025/09/03 11:00:00,49.86,75.88,40.09,"-87.286758,-175.616354"
14676,2025/09/03 12:00:00,13.58,29.91,50.02,"-54.370537,-4.787407"
14677,2025/09/03 13:00:00,36.35,5.66,9.59,"14.456968,118.848249"
14678,2025/09/03 14:00:00,40.57,33.96,5.8,"-79.866012,176.467732"
14679,2025/09/03 15:00:00,28.65,76.93,63.39,"-62.52121,-147.891963"
14680,2025/09/03 16:00:00,27.18,72.65,17.07,"13.159003,27.390978"
14681,2025/09/03 17:00:00,22.77,53.97,46.86,"-77.446476,-172.263517"
14682,2025/09/03 18:00:00,8.83,23.12,81.82,"-10.877664,1.381679"
14683,2025/09/03 19:00:00,17.9,62.02,54.86,"-45.347263,128.744898"
14684,2025/09/03 20:00:00,33.22,30.69,39.01,"10.674933,9.957997"
14685,2025/09/03 21:00:00,27.36,9.16,2.51,"-28.040131,123.324169"
14686,2025/09/03 22:00:00,49.17,73.76,41.93,"22.205274,170.494716"
14687,2025/09/03 23:00:00,35.81,57.1,49.07,"-47.953631,51.354385"
14688,2025/09/04 00:00:00,0.32,14.02,76.47,"-63.160698,59.7344"
14689,2025/09/04 01:00:00,38.88,81.3,38.35,"-21.869108,132.268528"
14690,2025/09/04 02:00:00,1.27,9.67,16.39,"10.054888,56.975424"
14691,2025/09/04 03:00:00,13.99,99.75,95.34,"-63.357541,37.953301"
14692,2025/09/04 04:00:00,30.75,76.69,72.86,"70.772901,-175.785481"
14693,2025/09/04 05:00:00,41.15,61.79,59.68,"88.12612,104.669564"
14694,2025/09/04 06:00:00,31.67,68.95,8.75,"-54.431403,-77.726439"
14695,2025/09/04 07:00:00,13.68,38.34,11.36,"-64.263966,-167.800057"
14696,2025/09/04 08:00:00,24.34,35.74,73.84,"-14.501071,134.112611"
14697,2025/09/04 09:00:00,26.46,73.95,16.28,"-29.811429,34.084008"
14698,2025/09/04 10:00:00,13.55,52.79,6.06,"5.028797,-136.572734"
14699,2025/09/04 11:00:00,46.46,96.86,6.36,"23.902436,-21.374513"
14700,2025/09/04 12:00:00,26.69,25.44,8.33,"82.151441,-28.146868"
14701,2025/09/04 13:00:00,44.11,81.01,0.66,"-67.086632,14.785638"
14702,2025/09/04 14:00:00,9.49,46.76,93.3,"-78.757391,-62.665509"
14703,2025/09/04 15:00:00,9.92,83.56,67.16,"19.674645,93.34739"
14704,2025/09/04 16:00:00,16.03,88.5,48.72,"27.245817,-69.39625"
14705,2025/09/04 17:00:00,46.28,7.3,47.93,"-13.552007,67.060944"
14706,2025/09/04 18:00:00,46.72,70.04,65.48,"31.116097,152.723491"
14707,2025/09/04 19:00:00,20.84,55.97,49.47,"80.53949,-74.762119"
14708,2025/09/04 20:00:00,15.26,68.9,74.04,"88.466852,-42.533342"
14709,2025/09/04 21:00:00,37.87,24.78,27.76,"-21.103192,20.513405"
14710,2025/09/04 22:00:00,43.68,76.77,35.1,"70.994089,121.884807"
14711,2025/09/04 23:00:00,17.27,30.35,71.8,"-55.652968,169.431028"
14712,2025/09/05 00:00:00,7.11,78.9,73.84,"-84.891475,164.623332"
14713,2025/09/05 01:00:00,39.58,74.98,81.16,"-77.558101,128.049208"
14714,2025/09/05 02:00:00,43.28,42.4,57.92,"36.367925,-26.258831"
14715,2025/09/05 03:00:00,7.29,42.68,92.79,"-25.198791,-76.452593"
14716,2025/09/05 04:00:00,0.45,8.68,7.83,"47.812386,141.557639"
14717,2025/09/05 05:00:00,26.0,30.57,42.19,"5.694406,37.754297"
14718,2025/09/05 06:00:00,24.89,3.18,45.14,"-25.025607,137.042806"
14719,2025/09/05 07:00:00,12.22,27.45,81.41,"32.664519,176.136712"
14720,2025/09/05 08:00:00,37.37,95.3,55.47,"-65.082789,155.309135"
14721,2025/09/05 09:00:00,48.07,68.48,11.75,"-60.992747,44.837701"
14722,2025/09/05 10:00:00,6.04,75.16,71.76,"-46.848818,-115.691615"
14723,2025/09/05 11:00:00,26.24,64.0,93.47,"-32.009639,-141.169143"
14724,2025/09/05 12:00:00,33.12,44.45,78.69,"-56.465105,-7.334786"
14725,2025/09/05 13:00:00,2.37,44.42,93.28,"-64.499276,122.138447"
14726,2025/09/05 14:00:00,25.09,97.04,74.07,"68.425957,64.408591"
14727,2025/09/05 15:00:00,43.86,66.81,26.11,"65.71244,140.097062"
14728,2025/09/05 16:00:00,36.34,83.89,15.87,"16.08961,-160.516146"
14729,2025/09/05 17:00:00,26.7,73.11,85.98,"-33.619373,172.469306"
14730,2025/09/05 18:00:00,30.12,23.98,89.1,"67.234599,-178.201524"
14731,2025/09/05 19:00:00,26.27,99.42,23.44,"68.078574,-83.529631"
14732,2025/09/05 20:00:00,46.17,17.52,36.98,"21.739707,104.368087"
14733,2025/09/05 21:00:00,20.04,72.87,89.91,"-66.223117,-159.645519"
14734,2025/09/05 22:00:00,32.99,70.77,4.78,"81.93211,-76.37936"
14735,2025/09/05 23:00:00,48.3,99.95,77.69,"-6.913388,-76.546499"
14736,2025/09/06 00:00:00,20.16,4.66,98.71,"47.772257,-154.579834"
14737,2025/09/06 01:00:00,11.17,17.52,85.25,"-86.51455,-178.626917"
14738,2025/09/06 02:00:00,27.47,22.21,68.92,"-62.709562,-80.121289"
14739,2025/09/06 03:00:00,12.2,43.02,21.05,"-82.894565,113.417775"
14740,2025/09/06 04:00:00,18.09,14.85,56.42,"27.247003,61.245434"
14741,2025/09/06 05:00:00,39.91,25.95,85.24,"-86.424048,58.2078"
14742,2025/09/06 06:00:00,47.58,84.69,51.38,"54.291418,-145.011341"
14743,2025/09/06 07:00:00,22.84,88.43,99.08,"47.497914,150.987101"
